label,name,review,0
1.0,jurassic_park,"Perfect action movie. No question. This in the theater in the early 90s, was a life changing event. The effect are the perfect mix of new and old before everything was blue screen and cgi. The best director in history and such a memorable thrill that no o e that has seen it will forget.",
1.0,jurassic_park,Nothing short of a cinematic masterpiece!,
1.0,jurassic_park,"Great film, watchability is almost anytime, Spielberg always delivers with Classic movies",
1.0,jurassic_park,scary as fuck when i was little. Hehe hehe,
1.0,jurassic_park,Timeless. Classic. As captive and exciting at 39 yrs old as it was at 17.,
1.0,jurassic_park,It's a UNIX system. I know this.,
1.0,jurassic_park,"Jurassic Park is a film of pure awe and tension, one that redefines Steven Spielberg's masterclass in filmmaking, and makes every single shot with a sense of beauty and wonder.",
1.0,jurassic_park,"Wonderful, beautiful, touching. One of the best.",
1.0,jurassic_park,Jurassic Park had stunning visual effects an amazing cast and arguably one of the best movies ever made. Its a shame that the other ones aren't as good,
1.0,jurassic_park,to this day i love it and wish it was real,
1.0,jurassic_park,Jurassic Park is an emotional and visually stunning blockbuster that no one should miss.9.5 out of 10 GREAT,
1.0,jurassic_park,The T-Rex scared the shit out of me when I was a kid...it still kind of does. haha.,
1.0,jurassic_park,"Good directing, good story and good special effects.",
1.0,jurassic_park,"With (at that time) revolutionary special effects, an iconic score, and beautiful direction by the legendary Steven Spielberg, Jurrasic Park is still a timeless (and flawless) masterpiece.",
1.0,jurassic_park,"One of the most suspenseful movies I have ever seen in my life, Jurassic Park is a timeless masterpiece with special effects that still look amazing today.",
1.0,jurassic_park,Great movie but really fantastic in 3D,
1.0,jurassic_park,One of my favorites! A nonstop thrill ride!,
1.0,jurassic_park,"The start of my favorite film franchise, it brings forth the ideas of trying to control and manipulate nature, only for nature to tear down fences and raptors wanting to eat your face. Hold on to your butts!",
1.0,jurassic_park,"A classic movie that lives up to the hype. Jurassic Park is an intense, well acted and visually incredible adventure that is a most watch for all movie goers.",
1.0,jurassic_park,Ultimate classic film.,
1.0,jurassic_park,This movie is a fucking masterpiece !,
1.0,jurassic_park,The best monster/dinosaur film ever made that packs in all Spielbergian traits from visual wonder and excitement to high adreneline intensified sequences that still scare today.,
1.0,jurassic_park,"this movie is one of my favorites of all the TIME! as a book-to-film Adaptation, it's the Best along side The Shinning... SUCK IT, TWILIGHT!",
1.0,jurassic_park,This movie has breathtaking sequences of action. It is one of Spielberg's best.,
1.0,jurassic_park,"A masterpiece like no other! Filled with jaw-dripping visuals, professional directing and adventurous story. Spielberg created the perfect movie of the 90s.",
1.0,jurassic_park,So good and terrifying!!! And AMAZING in 3D.,
1.0,jurassic_park,This film is brilliantly written and masterfully directed and has a great cast and wondrous special effects.,
1.0,jurassic_park,"This movie is one of my favorites. What I like mostly about this film is the effects, in which they hold up tremendously This is the best out of the Jurassic Park Franchise, and hopefully, Jurassic World is good.",
1.0,jurassic_park,"it's a classic movie for all the family, my 3 & 4 year old boys love it.",
1.0,jurassic_park,"A true classic. And it is awesome.A certified fresh rating of 95% :With breathtaking special effects, life-like animatronics, and many thrills to make you afraid of dinosaurs, Jurassic Park remains a true movie classic to most people.""",
1.0,jurassic_park,"A well constructed, thrilling ride, with a likeable cast and groundbreaking visual effects.",
1.0,jurassic_park,"Movie still holds tremendous appeal, the 3D effects are just a bit lame post creation of the original film.",
1.0,jurassic_park,"A great mix of action, adventure, humour and science. Visually amazing and with a classic musical score, this is an unforgettable experience that will have you on the edge of your seat. My favourite film of 1993. 1001",
1.0,jurassic_park,Best movie ever . Hands down . Spielberg great,
1.0,jurassic_park,How can anyone not like this movie?,
1.0,jurassic_park,"A groundbreaking movie, a classic.",
1.0,jurassic_park,This is a phenomenal movie. It truly is cinema magic.,
1.0,jurassic_park,Just watched this movie again. Definitely one of the best movies of my childhood!,
1.0,jurassic_park,"""Jeff Goldblum laugh""",
1.0,jurassic_park,"Here is another spectacular example of why the 90's rocked! Great story, memorable characters, amazing visuals, and to top it off, the Tyrannosaurus Rex ROARS!! Gets better every time it's watched!",
1.0,jurassic_park,Absolute Masterpiece and the perfect film which is a landmark in cinema.,
1.0,jurassic_park,awesome I am a Jurassic park fan!!! But for some reason this flixster app is not working today!!!,
1.0,jurassic_park,"A classic movie, a masterpiece, who hasn't seen it.",
1.0,jurassic_park,one of the best films ever,
1.0,jurassic_park,Mr Speilburg at his best.,
1.0,jurassic_park,One of the best movies ever made,
1.0,jurassic_park,I LOVE THIS MOVIE SO MUCH,
1.0,jurassic_park,Amazing and absolutley brilliant storyline! One of Spielburgs best! Will have you on the edge of your seat for the entire movie.,
1.0,jurassic_park,Forever engraved into my childhood,
1.0,jurassic_park,Prepare for one of the best suspenseful thrill rides of your life!,
1.0,jurassic_park,"wonderful movie, the new one is not going to replace this one, not in my heart",
1.0,jurassic_park,"Outstanding, and it never gets old!",
1.0,jurassic_park,"Action-packed, intense, fun, stunning, wild, awesome, Jurassic Park is a masterpiece of visual effects and action that rival those of even today.",
1.0,jurassic_park,"Even after 20 years, it still hasn't lost it's magic.",
1.0,jurassic_park,"Even after all these years, this movie continues to delight and frighten. It is the epitome of a great adventure film. It's a perfect blend of music, cast, direction, writing, and a multitude of other things. Not to mention the amazing practical effects!",
1.0,jurassic_park,"Action, adventure, groundbreaking effects and of course that score. Amazing stuff. Full review later.",
1.0,jurassic_park,"After all this years, Jurassic Park is still an unique adventure with extraordinary CGI and visual effects. Sam Neil performs one of his bests rolls. John Williams creates one of the most famous movie themes of all time. A classic from Steven Spielberg.",
1.0,jurassic_park,"95% This is obviously one of the top movies in the Century and of all time. Steven Spielberg is just brilliant in making this movie, with the comedic timing and the scariness combination of a lifetime. One of the best and one of my personal favorites. Just Amazing.",
1.0,jurassic_park,My all time favorite film from my childhood. Spielberg's groundbreaking masterpiece that showed the next step towards visual effects.,
1.0,jurassic_park,top 3 of all time !!,
1.0,jurassic_park,The best adventure / Sci-fi movie ever made. Its incredible that it still stands the test of times so many years after it release.,
1.0,jurassic_park,love this film it never ages and a must see in 3d,
1.0,jurassic_park,Just purchased the collection. We love them,
1.0,jurassic_park,"On other awesome movie by Steven Speilberg and the first Jurassic park movie out of 3 Jurassic park movies now 4. For the 1990s great cgi and special effects but for the 2000s terrible, I like the way they made the dinosaurs. Even at universal studios the ride is great.",
1.0,jurassic_park,Best dinosaur movie EVER,
1.0,jurassic_park,Favorite Jurassic Park ever!!! And probably my favorite movie of all time!!!!,
1.0,jurassic_park,the revolutionary movie every time I see it makes my inner child very happy as this iconic movie made dinosaurs the coolest thing. now its being rebooted with chris prat as the star and I hope its good,
1.0,jurassic_park,"Jurassic Park is a classic adventure,masterfully created by Steven Spielberg,filled with jaw dropping moments.",
1.0,jurassic_park,"Great adventure film, Dinosaurs rule the Earth again!",
1.0,jurassic_park,ð?An all-time favorite.,
1.0,jurassic_park,"A real classic! It's the only film I've ever watched three times at the cinema, I was so impressed with it when I first saw it back in 1993.",
1.0,jurassic_park,Fantastic. A defining piece for our times.,
1.0,jurassic_park,"Classic, as far as I'm concerned!",
1.0,jurassic_park,Grew up watching this movie. Still amazes me how the cgi worked really well on this one.,
1.0,jurassic_park,Jurassic Park is a masterpiece in adventure and imagination. Steven Spielberg is an artist who never fails to amaze. This is easily one of the most entertaining and breathtaking films ever crafted.,
1.0,jurassic_park,10 out of 10:An outstanding film directed by Steven Spielberg himself. It was fun to watch it in the dark at night.,
1.0,jurassic_park,"God!!!, I LOVE this Film!!!!!!!!... A high-class Jurassic en grande que película!!. =D",
1.0,jurassic_park,"Great Characters, Great Dialogue, Great Plot and Great Script. CGI is amazing, so outstanding. Dinosaurs played their role as if they we're real cast remembers. 10/10R.I.P Attenborough, you will be remembered always as Hammond.",
1.0,jurassic_park,A masterpiece. Populist filmmaking simply does not get better than Jurassic Park,
1.0,jurassic_park,Fantastic. Awesome all around. I've rewatched this about a Thousand times.,
1.0,jurassic_park,"I LOVE IT. everything is perfect. The Action and the special effects, the magic and wonder, the script and characters, and the MOTHA F***KING T_REX IS AWESOME.This is one of my favorite movies ever.",
1.0,jurassic_park,great story everyone will go to see this hold on to your butts your in for a treat just make sure your not the treat,
1.0,jurassic_park,"Just about every moment in this film is iconic. Not just ground breaking for its time, it's timeless even as special effects technology continues to develop. Talk about a classic...",
1.0,jurassic_park,"Just went back and re-watched it for the first time since I was a kid. Still phenomenal. Graphics hold up and are still stunning. Love the t-Rex scene and everything about this movie. Makes me remember why I loved dinosaurs when I was a kid. Watch it with anyone you can, they'll love it!",
1.0,jurassic_park,"My favourite movie ever. Perfect special effects, a clever script, and memorable if lightly drawn characters make it blockbuster perfection. Yes, the deeper science fiction questions are basically tossed out by the second half, but when the thrills and spectacle are this good, who cares?",
1.0,jurassic_park,Still a classic after almost 20 years seeing it in the theatre for the first time. An almost perfect blockbuster that continues to stand up over the years. Besides how could you not like a film with a cute smart kid named Tim!,
1.0,jurassic_park,Can't wait till jurassic world,
1.0,jurassic_park,"I had never seen the film in theaters before the 3D release of it but after watching it on the big screen, I knew this was a film made for the big screen and unlike some films that are made in 3D, the story and characters are not stuck in 2D.",
1.0,jurassic_park,nothing like the original jurassic park,
1.0,jurassic_park,Greatest movie if all time!!!,
1.0,jurassic_park,"Jurassic Park is one of Steven Spielberg's best movies, with Fantastic special efects, iconic thrills, and a sheer terror.",
1.0,jurassic_park,"Jurassic Park is one of Steven Spielberg's best movies, with Fantastic special efects, iconic thrills, and a sheer terror.",
1.0,jurassic_park,An Instant Classic of the 90s,
1.0,jurassic_park,Changed cinema forever,
1.0,jurassic_park,"One of the best films of all time. Even by todays standards it still looks good, you need to remember this was the first full CGI film!",
1.0,jurassic_park,Everything about this movie still holds up today. From the effects to the acting it is all great.,
1.0,jurassic_park,"Spielberg definitely perfected the special effects, suspense, and comedy in this film. Great cast of characters with all kinds of experience in Hollywood from drama to horror flicks to directing. Definitely was the best picture of the year by a long shot.",
1.0,jurassic_park,"Jurassic Park is a classic adventure,masterfully created by Steven Spielberg,filled with jaw dropping moments.",
1.0,jurassic_park,Made me scared of dinosaurs. A+.,
1.0,jurassic_park,an adventure movie like no other,
1.0,jurassic_park,"A simultaneously awe-inspiring and terrifying creature feature whose groundbreaking special effects, now over 20 years old, still impress.",
1.0,jurassic_park,I recommend this to kids 11+,
1.0,jurassic_park,A fantasy and terror of cloned dinosaurs living in this time.,
1.0,jurassic_park,"A classic. Thrilling and beautiful, ""Jurassic Park"" melt both incredible terror scenes and family entertainement.",
1.0,jurassic_park,"""Hold on to your butts""",
1.0,jurassic_park,"Jurassic Park's special effects, CGI, etc. still look spectacular after 20 years. Some movies these past years have had some awful Cgi and special effects. Jurassic Park still looks spectacular and will still look the part in many many years to come.",
1.0,jurassic_park,One of the all time greatest movies of it's generation. Hands down.,
1.0,jurassic_park,So many years later and yet so much of the special effects still hold up. Also a great monster movie. A ton of fun. Must see.,
1.0,jurassic_park,Simply outstanding!!!,
1.0,jurassic_park,"This adventure, ""60 million years in the making"", is a must for all who love Spielberg's films and dinosaurs.",
1.0,jurassic_park,"Featuring some of the best special effects in history, genuine moments or terror crafted by Spielberg, and a Jeff Goldblumy Jeff Goldblum. Jurassic Park is jaw-droppingly great.",
1.0,jurassic_park,"Another great film that doesn't just provide dinosaur thrills but biology, chaos, and fate. Frankenstein by way of T-Rex.",
1.0,jurassic_park,Steven Spielberg plus dinosaurs. That is all.,
1.0,jurassic_park,awesome movie watched it growing up.,
1.0,jurassic_park,A truly awe-inspiring film. Steven Spielberg at the top of his game.,
1.0,jurassic_park,"This is my favorite movie, reminds a timeless classic of sci-fi and great acting combined",
1.0,jurassic_park,Jurassic Park is one of my favorite films of all time. It is one of the best uses of CGI in the history of film.,
1.0,jurassic_park,Loved it! Dinosaurs! Rawr!,
1.0,jurassic_park,The most entertaining movie ever made. Everything in it is eye candy. From T Rex to Wayne knights raincoat. 26 stars! Flixster doesn't even give the option for enough stars lol,
1.0,jurassic_park,"The first big special effects dinasour movie. It must have taken a long time to research the animals behaviar and transfer their ideas into the screen. And I must say, this thriller dinosaur movie was good!",
1.0,jurassic_park,To me this movie is a cult classic,
1.0,jurassic_park,"Another classic blockbuster from Steven Spielberg; the effects, both computer generated and practical, still hold up twenty years later. But more than this, the film excellently translates a unique plot destined for the blockbuster genre.",
1.0,jurassic_park,"An all time classic, still looks fantastic today.",
1.0,jurassic_park,"Great film!!! Mad that the sequels did not hold up to this great work of art. But we have Jurassic World, that I believe will be has good as this film. Colin Treverow is doing film like JJ Abrams, working with practical effects and I think that is great. Cant wait for the future trilogy",
1.0,jurassic_park,"Um diretor espetacular, um roteiro espetacular, uma produção espetacular, efeitos especiais espetaculares. Tudo o que um blockbuster (e hoje um clássico) tem que ter. Um filme espetacular.",
1.0,jurassic_park,"Bigger, and Louder, ""Jurassic Park 3D"" is well worth seeing again. The 3D effects were surprisingly impressive. But that's not only reason why you should see Jurassic Park 3D. Reliving it in the theaters is just well worth the cash to see it.",
1.0,jurassic_park,"Takes away the violence and gore from the original book, and successfully introduces fear with the horrifying Velociraptors. This is still the quintessential dinosaur film of all time. 10/10 without a doubt!",
1.0,jurassic_park,Jurassic Park is one of the greatest movies of all time. How wouldn't want to see a movie about dinosaurs getting out and terrorizing the people there. It full of action and adventure. One of my favorite movies of all time. Best dinosaur movie ever!,
1.0,jurassic_park,"Jurassic Park features a great retelling of the story of science vs. nature, as Spielberg brings dinosaurs to life with groundbreaking effects, both digital and practical. Even though it has its major flaws, it still remains a memorable flick to this day.",
1.0,jurassic_park,Steven Spielberg spared no expense with this masterpiece.,
1.0,jurassic_park,The first film I ever watched in the cinema! Classic!,
1.0,jurassic_park,A timeless classic summer film ever,
1.0,jurassic_park,20 years old and still has better CGI than stuff coming out today,
1.0,jurassic_park,"My favorite dino flick ever! It is such a fun movie, I mean come on dinosaurs are on a island in the present! So cool! See it",
1.0,jurassic_park,This is the first movie to make dinosaurs look real.,
1.0,jurassic_park,"Featuring some of the best special effects in history, genuine moments or terror crafted by Spielberg, and a Jeff Goldblumy Jeff Goldblum. Jurassic Park is jaw-droppingly great.",
1.0,jurassic_park,One of my favorite movies as a child.. Still good to this day.,
1.0,jurassic_park,Watch it and you will agree!! Enough Said!,
1.0,jurassic_park,"Now camp, and has things to say. Jurassic Park has been, off the bat, a Spielberg classic that delivers both wonder and scares.",
1.0,jurassic_park,"Steven Spielberg's sci-fi thriller masterpiece Jurassic Park is an iconic film classic, and is every bit as breathtaking and entertaining today as it was in 1993.",
1.0,jurassic_park,"Best dinosaur movie I ever seen in my entire life. I was a toddler when I first saw this movie and I wasn't even scared. Try and beat this, Land Before Time. I doubt that you ever will. 3D made this movie even more thrilling.",
1.0,jurassic_park,"An before and afte4r in the story of FX. A brilliant adaptation of a best seller novel, with an hour of ethics in science discussion and another hour of captivating thriller. Love this film.",
1.0,jurassic_park,***** just make it 10 Stars . Best movie ever,
1.0,jurassic_park,Top three movies of all time.,
1.0,jurassic_park,"'Land Jaws' is probably the funniest, yet most accurate description of this film.",
1.0,jurassic_park,Still holds up surprisingly well after all these years. 10/10,
1.0,jurassic_park,"""Quiet! All of you! They're approaching the Tyrannosaur paddock."" - Robert Muldoon",
1.0,jurassic_park,"One of the great Spielberg adventure classics, a true cinematic experience hard to reach the level of.",
1.0,jurassic_park,"Still a classic, and deservedly so. The drama, the intriguing and thrilling plot keeps you engaged from start to finish.",
1.0,jurassic_park,Best dinosaurs movie ever!,
1.0,jurassic_park,Great Movie! Spielberg makes yet another great movie!,
1.0,jurassic_park,"Steven Spielberg's Jurassic Park is a movie you have to see twice. Jurassic Park has great special effects, it has everything. This might be my 3rd favorite Steven Spielberg film, next to Schindler's List and Indiana Jones And The Last Crusade.",
1.0,jurassic_park,My favorite film of all time. This film has it's flaws but still manages to pull me in after all this time,
1.0,jurassic_park,"Amazing that the special effects hold up so well. Riveting from start to finish, with likable characters, great action sequences, and stupendous graphics to boot, Jurassic Park is a near masterpiece.",
1.0,jurassic_park,It's fair to say that I am incapable of looking at this movie objectively.,
1.0,jurassic_park,like jaws it's point's of view's on the arrogance of men against animals gives this film a burst of greatness which pushes this film to go were any would fear to go and makes this film one of my favourites.,
1.0,jurassic_park,Five star movie could give kids nightmares. Ages 12+,
1.0,jurassic_park,"Amazing, the chance to see this in theaters is not one to miss. 3d makes it better, for the first time, it's not a gimmick.",
1.0,jurassic_park,One of my most favorite movies. The exciting start of my love of movies and movie soundtracks.,
1.0,jurassic_park,Dad: 98One of the classics from my time,
1.0,jurassic_park,"As a kid i love it, now as a adult it's a great movie. This movie has everything i love like, the story, the characters, the dinosaurs, the cgi, the action set pieces, and the music. that is all i have to say that is already been said it's a classic but, to the people who haven't seen it, go see it.",
1.0,jurassic_park,Buena historia te mantiene en suspenso hasta el final.,
1.0,jurassic_park,filme ao qual eu mais admiro pq e muito bom,
1.0,jurassic_park,I love it was great movie . It was such crazy dangerous adventure. It would be cool if there were dinosaur still million years.,
1.0,jurassic_park,"Perhaps one of the most influencial of the 90's movies, Jurassic Park had an entire generation of children falling in love with dinosaurs. Great acting across the board and beautiful special effects that still work today.",
1.0,jurassic_park,It's the perfect movie. Do not argue with me.,
1.0,jurassic_park,My fav Spielberg movie ever,
1.0,jurassic_park,A brilliant adaptatiom of the novel with effects and a gripping plot that still entertain today. The best dinosaur film ever made.,
1.0,jurassic_park,One of my all time favorite films and the graphics still look pretty dang good.,
1.0,jurassic_park,Relentless chills and thrills!,
1.0,jurassic_park,"While it has some flaws with its characters (besides a great performance from Jeff Goldblum, this is one of the most exciting, wondrous, and frightening movies to ever be made. With the all-time greatest showcase of visual effects and an-action packed story, this has become a timeless classic.",
1.0,jurassic_park,Spielbergs undeniable masterpiece. No.4 better live up to it,
1.0,jurassic_park,My favorite movie growing up...,
1.0,jurassic_park,"When this movie went to the screen, all people in the industry admit that Spieldberg is one of the greatest movie director of all time. Enough said.",
1.0,jurassic_park,"to me, its a reason why not to test out dinosaurs in the world.",
1.0,jurassic_park,"About as satisfying as a family adventure film gets, Jurassic Park continues to hold up due to fun, well thought out writing and an approachable presentation.",
1.0,jurassic_park,"When you watch this film, you forget that it was made over 20 years ago as the special effects are so superb. It is an adventure suitable for all, as well as providing some classic moments of cinema. Another Spielberg epic. John Williams' score is a masterpiece.",
1.0,jurassic_park,One of the best movies I have ever seen.,
1.0,jurassic_park,The Best Action Packed Thriller Ever Devised,
1.0,jurassic_park,"For me this is some of Speilbergs greatest work. Its an enjoyable film that changed the way pictures are made. Good cast, classic summer blockbuster.",
1.0,jurassic_park,Jurassic Park rocks my world!,
1.0,jurassic_park,"NO ONE can deny the floods of action, thrills, and entertainment that this visually-gripping spectacle offers!",
1.0,jurassic_park,"A true classic. Even though it was made years ago, no sci-fi movie has even come close to its graphics and original story. A must see.",
1.0,jurassic_park,Best dinosaur movie there is.,
1.0,jurassic_park,"While I didn't catch the unnecessary 3d conversion, this movie defined my childhood. Simply one of the best films. Can't wait for Jurassic World in 2015.",
1.0,jurassic_park,"Perfect,Great Story,Intelligence,never make movie like this, saved in my mind",
1.0,jurassic_park,Great classic! Awesomely done in 3D!!,
1.0,jurassic_park,A whole new era of movies.,
1.0,jurassic_park,Jurassic Park is Steven Spielberg's masterpiece. It's amazing and so strong in telling how science could overcome any borders of our imagination. It introduced the notion of bio-ethic before Dolly clonation in 1997. Rustproof!!!,
1.0,jurassic_park,"Ya gotta Love the ""Jurassic Park"" Movies!!!!",
1.0,jurassic_park,"My first blown away cinema experience still one of the best movies ever ...... ""The phones are working""",
1.0,jurassic_park,I watch Jurassic park every night before bed. My dogs and I love this movie. Been watching everynight for two years. I even have a backup three pack for my current 3pack just in case,
1.0,jurassic_park,"Classic, nothing else to say.",
1.0,jurassic_park,best movie in the whole galaxy of the milkey way.this movie is so entertaining in so many ways I can describe for ever.watch this and you won't be ashamed for watching a movie thats 20 years old go watch it!,
1.0,jurassic_park,"Great film, a classic!",
1.0,jurassic_park,"One movie capable of producing the awesome action, scares, adventure, comedy, and special effects is Steven Spielberg's Jurassic Park, by far one of his greatest releases and definitely one of the best movies of all time!",
1.0,jurassic_park,A cinematic masterpiece. With effects that still look better than effects we have today. A great plot. Wonderful characters and acting. The best soundtrack ever! This film is the type of film that gives you a sense of wonder and amazement no matter how many times you see it!,
1.0,jurassic_park,much dinosaurmany amazewow,
1.0,jurassic_park,A fantastic film with great special effects and well executed suspense it is no wonder why may consider this to be one of Spielberg's best films.,
1.0,jurassic_park,I dont think a review is necessary i mean come on its Jurassic Park!You know its awesome!,
1.0,jurassic_park,DUDE. It's freakin' JURASSIC PARK.,
1.0,jurassic_park,"Twenty years after the fact, I watched this again on a whim and, unlike some of its contemporaries, the years have been kind. The then groundbreaking CGI still serves the film admirably, and all of the pieces still mesh beautifully.",
1.0,jurassic_park,A cinematic masterpeice,
1.0,jurassic_park,One of my favorites. How can you go wrong with JP,
1.0,jurassic_park,Classic. Top Movies (12) OWN VHS?,
1.0,jurassic_park,Just watched this again and it never ceases to amaze/terrify me.,
1.0,argo_2012,Superb film. The plan seems utterly preposterous but I was on the edge of my seat until the end. The courage and audacity of those involved in the actual events was well conveyed by the film.,
1.0,argo_2012,"This movie is awesome. In my top 5. Very, very suspenseful.",
1.0,argo_2012,Argo is a cinematic landmark and a triumph of Affleck's career as a director to be absolutely masterful.,
0.0,argo_2012,The good Americans save other good Americans against the very wicked bearded Muslims fanatics. US state propaganda film that predicts the bombing of Iran (after bombing Iraq).,
1.0,argo_2012,"Affleck's magnum opus. A story that is expertly told, visually stunning, and as filled with tension as one can possibly handle.",
1.0,argo_2012,Unbelievable movie!!!,
1.0,argo_2012,"not a huge ben affleck fan, but this was a very good movie",
1.0,argo_2012,Best film of 2012. Affleck's strongest film yet.,
1.0,argo_2012,Very good movie. Well acted. Great story.,
0.0,argo_2012,The cast couldn't save this movie,
1.0,argo_2012,"A tense, fun, and well thought out drama that pays tribute to the real life events as well as the real life heroes.",
1.0,argo_2012,"Everything that a movie should be - suspenseful, well-acted, and not entirely true.",
1.0,argo_2012,Almost perfect it was very tense and exciting with an amazing cast who are all awesome. Really worth watching,
1.0,argo_2012,One of the greatest movies I ever seen.,
1.0,argo_2012,I can't imagine being any of these people. The whole movie had my stomach in knots... loved it.,
1.0,argo_2012,I waited much too long to watch this film. Mostly to see this version. It's practically perfect in every way. Affleck is an amazing director. Just watch it. It's great.,
1.0,argo_2012,Argo is a very well-made historical feature that is gripping and entertaining the whole way through. Well developed characters and excellent performances are rampant throughout making for good justification as to why this may have been the best movie of its year.,
1.0,argo_2012,"Amazing, fifth best film I have ever seen.",
1.0,argo_2012,Just another film that shows that America can outsmart any country.,
1.0,argo_2012,"Finally, the Academy picked the right winner for Best Picture.",
1.0,argo_2012,This movie reallllly keeps you on the edge of your seat. Great movie! ð???ð???ð???,
1.0,argo_2012,"""Argo"" kinda shows you how the government brings up the story of creating history and Ben Affleck gives a powerful performance and direction to prove history into reality.",
1.0,argo_2012,Deserving of all the praise.,
1.0,argo_2012,"Powerful, thought-provoking, movie! Good history lesson - how US was so afraid of Communism that we supported putting a Dictator in power & what can happen afterwards.",
1.0,argo_2012,see on tv with house Staff Good Movie,
1.0,argo_2012,Thrilling and engaging from start to finish. Argo makes for modern cinema at some of it's finest thanks to it's compelling true story plot and amazing work from director-actor Ben Affleck.,
1.0,argo_2012,It's been a long time since a movie actually made cling to edge of my seat for dear life as much as Argo. Brilliant movie.,
1.0,argo_2012,"Great movie, really intense and, even though I knew what was gonna happen (spoiler alert history books!) I was still at the edge of my seat. Well done Ben Affleck",
1.0,argo_2012,This movie was really good. There was good tension throughout the film. It's crazy that this was actually based on a true story. It's a keeper in my movie collection. I highly recommend it.,
0.0,argo_2012,not entertaining whatsoever.,
1.0,argo_2012,Ben Affleck show that he is not only a great actor but director as well as it clearly shows in this gripping thriller that captures it's time period that you cannot take your eyes off of for one second.,
1.0,argo_2012,Ending solidifies the movie up until then pretty slow to get there. The first two acts still work but it gets as good as it gets at the third act.,
1.0,argo_2012,Never a dull moment. Great acting and well written,
1.0,argo_2012,This was the best movie I've seen this year for sure,
1.0,argo_2012,Definitely one of the most intense Ben Affleck film up-to-date. I mean the intensity and the authenticity of the film really shines up.,
1.0,argo_2012,A class apart movie Ben affleck at his bloody best a great movie,
1.0,argo_2012,To think this was a true story.... and filmed masterfully is just inspiring,
1.0,argo_2012,"A 1970's period piece that stays true to the material the whole time, with an emotionally riveting storyline and an ultra suspenseful atmosphere that'll keep you at the edge of your seat. A true gem that deserved the Oscar win.",
0.0,argo_2012,Boring and totally inaccurate. Typical Hollywood trash.,
1.0,argo_2012,"Like a circus fire, Intense.",
1.0,argo_2012,Awesome! Loved this movie!,
0.0,argo_2012,Don't ask me why this movie won movie of the year I think that Ben afleck paid the critics!,
1.0,argo_2012,Brilliant film...from start to finish; a quality film!,
0.0,argo_2012,shouldn't have even been nominated. mediocre at best.,
1.0,argo_2012,"Great writing, perfect casting and incredible performances. Full review later.",
1.0,argo_2012,"suspenseful, exciting and great characters. Argo is worth the time and watch.",
1.0,argo_2012,One jewel of the suspense.,
1.0,argo_2012,Wow this movie is good. Must see,
1.0,argo_2012,very good movie. ( a must see ),
1.0,argo_2012,Definitely one of the most intense Ben Affleck film up-to-date. I mean the intensity and the authenticity of the film really shines up.,
1.0,argo_2012,This a great movie with a good story line,
1.0,argo_2012,A perfect suspense thriller!,
1.0,argo_2012,"Solid, for the most part, but seems to morph into a whole different movie in the middle. It's goofier in the Hollywood scenes, bookended by an intense introduction and conclusion. A high-quality rental if you're looking for a recommendation.",
1.0,argo_2012,"Intense and beautiful,the movie brings memories of the past while also telling a true story about a fake movie named Argo used to rescue six Americans held hostage in Iran.Argo is the most realistic suspenseful movies,and it begs everyone's attention.Highly recommended.",
1.0,argo_2012,A great look at a very tricky situation,
1.0,argo_2012,"almost shat myself at certain points.almost shat myself in terroralmost shat myself with worrybut I did shit myself with joyone of the best stories ever told, and its true.what other country, nation...this is why we love America!and Canada too!great movie, Affleck was awesome.",
1.0,argo_2012,It seems that Ben Affleck can do no wrong in directing superior movies. This one takes the cake of all his works!,
0.0,argo_2012,96% fuck off...this is garbage. Seriously do not bother,
1.0,argo_2012,"Affleck at his very best, I felt the danger they were in, very good explanations of what was happening to those being rescued, compelling and adventurous storyline very well demonstrated to the audience..",
1.0,argo_2012,Really well put together film,
1.0,argo_2012,Affleck manages to exceed expectations and create an outstanding and intense thriller. Argo is film-making at its finest.,
1.0,argo_2012,"Excellent casting and pacing. Affleck demonstrates control both in front of and behind the camera, and he should be more closely looked at as the makings of one of the best actor/directors.",
1.0,argo_2012,"Ben Affleck masterpiece portrays the Iranian hostage crisis on how 6 American embassy workers escaped possible death in order to get back home. As a persian, this movie is special for me. Great job Affleck!",
1.0,argo_2012,It felt really long. But it was just so good from start to finish.,
1.0,argo_2012,What a great Movie A Must See,
1.0,argo_2012,Very entertaining the best from affleck so far - took me back to the 70s.,
1.0,argo_2012,Stays true to the true story overall exceptional didn't let me down!,
1.0,argo_2012,"Suspenseful and well made, second best to Valkyrie.",
1.0,argo_2012,Amazing! Ben Affleck can do no wrong.,
1.0,argo_2012,"Intense and beautiful,the movie brings memories of the past while also telling a true story about a fake movie named Argo used to rescue six Americans held hostage in Iran.Argo is the most realistic suspenseful movies,and it begs everyone's attention.Highly recommended.",
1.0,argo_2012,without a doubt my favorite movie of the year. Exciting mostly true story with great acting and even better direction. Ben shows his acting chops and his performance can be but up among the best of the year.,
1.0,argo_2012,A movie so good and unimaginable that you will both not believe that it actually happened and put you on the side of Batfleck.,
1.0,argo_2012,Simply elegant - well done Geo political drama. Can not see any movie in resent pass could be in juxtapositioned.No wonder why Iran was so furious and denying as the whole world knew the truth not because President Clinton de clarified the rescue operation.,
